,fips,buyer_county,County,county,state,buyer_state,year,mme,deaths,population,policy_state,post,relative_year,mme_per_1000,overdose_per_100k
2595,06061,PLACER,"Placer County, CA",PLACER COUNTY,CALIFORNIA,CA,2015,461323564.989505,33,372870,0,1,5,1237223.6033725026,8.850269530935714
2596,06061,PLACER,,,,CA,2016,425316264.71629494,,,0,1,6,,
2597,06061,PLACER,,,,CA,2017,386278917.613787,,,0,1,7,,
2598,06061,PLACER,,,,CA,2018,351707892.063464,,,0,1,8,,
2599,06061,PLACER,,,,CA,2019,326105035.981119,,,0,1,9,,
2614,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2006,859041851.1744761,147,2012370,0,0,-4,426880.6686516277,7.304819690216014
2615,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2007,966543166.5756798,178,2075183,0,0,-3,465762.8587819386,8.57755677451097
2616,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2008,1092477925.9003444,182,2109712,0,0,-2,517832.7306761986,8.626769909826555
2617,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2009,1237705269.6778142,200,2146725,0,0,-1,576555.1105417855,9.31651702011203
2618,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2010,1327061190.773441,213,2201562,0,1,0,602781.6571931388,9.674948968050865
2619,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2011,1419128442.5224915,213,2233840,0,1,1,635286.5212022758,9.53515023457365
2620,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2012,1445736277.121891,228,2260763,0,1,2,639490.4185542186,10.085090741488605
2621,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2013,1433185809.478452,277,2286087,0,1,3,626916.5650644319,12.116774208505626
2622,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2014,1431628613.7097914,286,2315238,0,1,4,618350.5167545589,12.352941684612986
2623,06065,RIVERSIDE,"Riverside County, CA",RIVERSIDE COUNTY,CALIFORNIA,CA,2015,1379702800.1615698,295,2344648,0,1,5,588447.7329482164,12.581845974321093
2624,06065,RIVERSIDE,,,,CA,2016,1300892977.8177419,,,0,1,6,,
2625,06065,RIVERSIDE,,,,CA,2017,1221688630.5680768,,,0,1,7,,
2626,06065,RIVERSIDE,,,,CA,2018,1110006559.8998876,,,0,1,8,,
2627,06065,RIVERSIDE,,,,CA,2019,1051623987.3249614,,,0,1,9,,
2628,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2006,1037675894.9708999,163,1369563,0,0,-4,757669.3404910179,11.901606570855082
2629,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2007,1203650195.0164418,159,1381161,0,0,-3,871477.1087631651,11.512053989361124
2630,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2008,1288492277.486325,201,1394438,0,0,-2,924022.6367083549,14.4144092458754
2631,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2009,1368559882.3041856,194,1408601,0,0,-1,971573.8397915277,13.772530333288136
2632,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2010,1373546549.7736456,151,1421381,0,1,0,966346.4966632068,10.623471117174072
2633,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2011,1373008448.491715,152,1433712,0,1,1,957659.8706655974,10.601850301873737
2634,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2012,1418770637.3620005,157,1444819,0,1,2,981971.1931819838,10.866413024745661
2635,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2013,1381316178.729761,164,1457283,0,1,3,947870.9205622799,11.253819608133766
2636,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2014,1367269242.0964136,194,1474828,0,1,4,927070.3038567301,13.154076271944932
2637,06067,SACRAMENTO,"Sacramento County, CA",SACRAMENTO COUNTY,CALIFORNIA,CA,2015,1361529596.2723598,238,1493547,0,1,5,911608.1357147513,15.935219983033678
2638,06067,SACRAMENTO,,,,CA,2016,1299347042.3879929,,,0,1,6,,
2639,06067,SACRAMENTO,,,,CA,2017,1179653159.224462,,,0,1,7,,
2640,06067,SACRAMENTO,,,,CA,2018,1074049633.49902,,,0,1,8,,
2641,06067,SACRAMENTO,,,,CA,2019,1003024055.4516324,,,0,1,9,,
2656,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2006,862976139.2018172,41,1974140,0,0,-4,437140.29359711934,2.0768537185812557
2657,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2007,961437690.267647,46,1992161,0,0,-3,482610.43674062844,2.3090503227399797
2658,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2008,1049407916.3623126,59,2003735,0,0,-2,523725.90006278903,2.944501144113368
2659,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2009,1133017473.1788878,77,2013960,0,0,-1,562581.9148239726,3.823313273352003
2660,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2010,1201213592.25494,82,2040803,0,1,0,588598.5037531501,4.018026237711332
2661,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2011,1338208947.0308895,75,2060596,0,1,1,649428.1009139539,3.6397236527684225
2662,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2012,1361537124.1272726,85,2073088,0,1,2,656767.6452361272,4.1001636206470735
2663,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2013,1387484278.2247446,91,2082101,0,1,3,666386.6345699582,4.370585288609918
2664,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2014,1391253417.9455285,90,2098346,0,1,4,663023.8377967831,4.289092456630127
2665,06071,SAN BERNARDINO,"San Bernardino County, CA",SAN BERNARDINO COUNTY,CALIFORNIA,CA,2015,1407440027.34447,72,2114352,0,1,5,665660.2246666922,3.4052986446911397
2666,06071,SAN BERNARDINO,,,,CA,2016,1300720252.357982,,,0,1,6,,
2667,06071,SAN BERNARDINO,,,,CA,2017,1153271698.444994,,,0,1,7,,
2668,06071,SAN BERNARDINO,,,,CA,2018,988675278.1217015,,,0,1,8,,
2669,06071,SAN BERNARDINO,,,,CA,2019,859993573.4997724,,,0,1,9,,
2670,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2006,1601417069.2553222,245,2947289,0,0,-4,543352.5756229954,8.312723998223452
2671,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2007,1800616285.9356213,269,2975742,0,0,-3,605098.2531199348,9.039762183683935
2672,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2008,1983685276.4954135,277,3022116,0,0,-2,656389.5219427095,9.165763326093373
2673,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2009,2030989769.3221803,288,3061203,0,0,-1,663461.3154770135,9.408066044623634
2674,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2010,2119961659.0756652,288,3103260,0,1,0,683140.2006521095,9.280563020823264
2675,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2011,2374370754.3199477,330,3137236,0,1,1,756835.2378717915,10.51881337585059
2676,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2012,2523172281.1691194,335,3175148,0,1,2,794662.8885233442,10.55068929070393
2677,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2013,2461447370.1464777,347,3210788,0,1,3,766617.8427683414,10.807315836486246
2678,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2014,2419689512.5700006,345,3249307,0,1,4,744678.6384204389,10.617648624768297
2679,06073,SAN DIEGO,"San Diego County, CA",SAN DIEGO COUNTY,CALIFORNIA,CA,2015,2344766294.250458,340,3280825,0,1,5,714688.0111711102,10.363247049141604
2680,06073,SAN DIEGO,,,,CA,2016,2121580804.447523,,,0,1,6,,
2681,06073,SAN DIEGO,,,,CA,2017,1894445326.7440379,,,0,1,7,,
2682,06073,SAN DIEGO,,,,CA,2018,1563119135.808789,,,0,1,8,,
2683,06073,SAN DIEGO,,,,CA,2019,1370712325.0057008,,,0,1,9,,
2684,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2006,667659468.817819,127,768650,0,0,-4,868613.1123629988,16.52247446822351
2685,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2007,731865117.3678162,153,778673,0,0,-3,939887.6259582858,19.648812787909687
2686,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2008,802274253.7505373,145,791152,0,0,-2,1014058.3020083844,18.327704410783262
2687,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2009,834411869.4258815,149,801922,0,0,-1,1040514.9994960625,18.58036068345799
2688,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2010,847365831.6907719,151,805519,0,1,0,1051950.148526319,18.745678252157926
2689,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2011,849607894.3120195,168,815694,0,1,1,1041576.7362663198,20.595958778659643
2690,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2012,821787595.4423776,118,828963,0,1,2,991344.1196318504,14.234652210050387
2691,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2013,768658302.855927,109,839695,0,1,3,915401.7861913278,12.980903780539363
2692,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2014,694119803.33927,148,850918,0,1,4,815730.544352417,17.392980287172207
2693,06075,SAN FRANCISCO,"San Francisco County, CA",SAN FRANCISCO COUNTY,CALIFORNIA,CA,2015,656903464.74409,179,863237,0,1,5,760976.9562056422,20.735904508263662
2694,06075,SAN FRANCISCO,,,,CA,2016,608292336.470956,,,0,1,6,,
2695,06075,SAN FRANCISCO,,,,CA,2017,539860064.77016,,,0,1,7,,
2696,06075,SAN FRANCISCO,,,,CA,2018,491311681.63002247,,,0,1,8,,
2697,06075,SAN FRANCISCO,,,,CA,2019,435558563.0106369,,,0,1,9,,
2698,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2006,426254645.0007195,72,662812,0,0,-4,643100.3738627537,10.862808760251776
2699,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2007,474975334.16585547,85,668080,0,0,-3,710955.775005771,12.723027182373368
2700,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2008,496034752.608154,94,671692,0,0,-2,738485.425772756,13.99450938823151
2701,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2009,535285975.7470032,107,677736,0,0,-1,789814.877396218,15.787858399140669
2702,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2010,593964187.4399472,121,687115,0,1,0,864431.9909184739,17.609861522452572
2703,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2011,599635598.1725429,127,694265,0,1,1,863698.4410456279,18.292726840615614
2704,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2012,591922869.9342049,95,699444,0,1,2,846276.2850695766,13.582216732147247
2705,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2013,576359382.304144,98,701831,0,1,3,821222.4628210267,13.963475537558187
2706,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2014,582846605.2760684,109,711296,0,1,4,819414.9907718705,15.324140723411913
2707,06077,SAN JOAQUIN,"San Joaquin County, CA",SAN JOAQUIN COUNTY,CALIFORNIA,CA,2015,545955417.062459,105,721919,0,1,5,756255.7808597073,14.54456801940384
2708,06077,SAN JOAQUIN,,,,CA,2016,491294089.33278096,,,0,1,6,,
2709,06077,SAN JOAQUIN,,,,CA,2017,428437447.616354,,,0,1,7,,
2710,06077,SAN JOAQUIN,,,,CA,2018,369535981.8390435,,,0,1,8,,
2711,06077,SAN JOAQUIN,,,,CA,2019,312464502.51782,,,0,1,9,,
2726,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2006,291139060.89237374,42,690176,0,0,-4,421833.06995950855,6.085404302670623
2727,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2007,330518048.52759475,47,693849,0,0,-3,476354.4352266772,6.773808134046456
2728,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2008,350258438.19748026,47,703830,0,0,-2,497646.3609074354,6.67774888822585
2729,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2009,391018998.03693753,36,713617,0,0,-1,547939.5782849028,5.0447228695504736
2730,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2010,412081178.501269,39,719948,0,1,0,572376.3084295935,5.417057898626012
2731,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2011,426359577.1804135,53,728945,0,1,1,584899.5153000754,7.27078174622228
2732,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2012,428471620.10634094,44,739700,0,1,2,579250.5341440326,5.9483574422063
2733,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2013,419377398.38147396,47,749131,0,1,3,559818.5075527164,6.273936067256595
2734,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2014,408561473.5304805,56,757653,0,1,4,539246.1635214016,7.391246388518227
2735,06081,SAN MATEO,"San Mateo County, CA",SAN MATEO COUNTY,CALIFORNIA,CA,2015,394807037.43206996,65,765479,0,1,5,515764.687773368,8.491415179253774
2736,06081,SAN MATEO,,,,CA,2016,361541410.858007,,,0,1,6,,
2737,06081,SAN MATEO,,,,CA,2017,325392926.63444597,,,0,1,7,,
2738,06081,SAN MATEO,,,,CA,2018,300123442.187226,,,0,1,8,,
2739,06081,SAN MATEO,,,,CA,2019,281614270.49396896,,,0,1,9,,
2740,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2006,311077194.90672225,27,408085,0,0,-4,762285.2957269251,6.616268669517379
2741,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2007,348908166.18131053,37,411243,0,0,-3,848423.3559752033,8.997113628681825
2742,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2008,380507143.5011795,38,415859,0,0,-2,914990.7624968546,9.137712541991396
2743,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2009,399035755.64913595,52,420356,0,0,-1,949280.5042609976,12.370466937548173
2744,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2010,386031206.26647246,38,424218,0,1,0,909983.0895116956,8.957658562342946
2745,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2011,403792842.163738,37,425404,0,1,1,949198.5081563361,8.697614502919578
2746,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2012,374251716.115959,35,429635,0,1,2,871092.243685824,8.146449893514262
2747,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2013,341680941.9384985,42,434503,0,1,3,786371.8822159996,9.666216343730653
2748,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2014,315113549.88224304,44,438921,0,1,4,717927.7133749423,10.024583011521436
2749,06083,SANTA BARBARA,"Santa Barbara County, CA",SANTA BARBARA COUNTY,CALIFORNIA,CA,2015,312263353.583278,59,442051,0,1,5,706396.6682199067,13.34687626540829
2750,06083,SANTA BARBARA,,,,CA,2016,301260440.72876996,,,0,1,6,,
2751,06083,SANTA BARBARA,,,,CA,2017,260587644.94335198,,,0,1,7,,
2752,06083,SANTA BARBARA,,,,CA,2018,235975166.984361,,,0,1,8,,
2753,06083,SANTA BARBARA,,,,CA,2019,220871901.190943,,,0,1,9,,
2754,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2006,544703501.748275,73,1691159,0,0,-4,322088.87617797917,4.316566331137404
2755,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2007,605035309.507292,101,1712026,0,0,-3,353403.10807621613,5.8994431159339875
2756,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2008,645150166.4112486,86,1740964,0,0,-2,370570.6530469605,4.939791977318314
2757,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2009,663279352.8399512,89,1765137,0,0,-1,375766.5001866434,5.042101547925175
2758,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2010,680719796.2220426,94,1786001,0,1,0,381141.88974252675,5.263154947841575
2759,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2011,721366519.700799,102,1811891,0,1,1,398129.09258934396,5.629477711407585
2760,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2012,737998111.5192854,100,1837605,0,1,2,401608.6762494037,5.441865906982186
2761,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2013,698428667.636241,110,1866050,0,1,3,374281.86149151466,5.894804533640578
2762,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2014,656843020.3939614,103,1891286,0,1,4,347299.6788396686,5.446029844243546
2763,06085,SANTA CLARA,"Santa Clara County, CA",SANTA CLARA COUNTY,CALIFORNIA,CA,2015,640115012.52602,118,1915736,0,1,5,334135.294490483,6.159512584197405
2764,06085,SANTA CLARA,,,,CA,2016,590549663.297605,,,0,1,6,,
2765,06085,SANTA CLARA,,,,CA,2017,532941672.774185,,,0,1,7,,
2766,06085,SANTA CLARA,,,,CA,2018,487391200.03087497,,,0,1,8,,
2767,06085,SANTA CLARA,,,,CA,2019,457126879.27837646,,,0,1,9,,
2824,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2006,260354348.80163348,28,408402,0,0,-4,637495.2835726404,6.855989931489073
2825,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2007,302969117.516739,27,408243,0,0,-3,742129.3629449593,6.613708012139828
2826,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2008,330650080.369484,32,408972,0,0,-2,808490.7533265945,7.82449654255059
2827,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2009,365370225.84208304,31,410290,0,0,-1,890517.0144095226,7.555631382680542
2828,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2010,394016014.975676,35,413963,0,1,0,951814.5703255507,8.454861907948295
2829,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2011,422687814.50800896,31,416325,0,1,1,1015283.2871146555,7.446105806761545
2830,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2012,450594946.63167775,24,419645,0,1,2,1073752.687704316,5.719119732154559
2831,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2013,453117363.9690395,45,423634,0,1,3,1069596.3118376702,10.622376863046876
2832,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2014,436081499.153038,55,428971,0,1,4,1016575.7106029033,12.82137953381464
2833,06095,SOLANO,"Solano County, CA",SOLANO COUNTY,CALIFORNIA,CA,2015,410304844.36055696,49,433378,0,1,5,946759.7440584362,11.306526865692305
2834,06095,SOLANO,,,,CA,2016,355286992.33161896,,,0,1,6,,
2835,06095,SOLANO,,,,CA,2017,298502866.892202,,,0,1,7,,
2836,06095,SOLANO,,,,CA,2018,248807913.20272297,,,0,1,8,,
2837,06095,SOLANO,,,,CA,2019,219338900.91566098,,,0,1,9,,
2838,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2006,420602788.17506295,37,465188,0,0,-4,904156.5736327312,7.953773528121964
2839,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2007,476375208.8945965,41,467356,0,0,-3,1019298.3697536708,8.772755672335435
2840,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2008,523896761.2813135,51,473091,0,0,-2,1107391.0965994142,10.780167029176205
2841,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2009,551397293.4946924,42,479479,0,0,-1,1149992.5825629327,8.759507715666379
2842,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2010,570321492.3395829,53,484675,0,1,0,1176709.119182097,10.93516273791716
2843,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2011,591899993.304428,39,487231,0,1,1,1214824.1661643614,8.004416796139818
2844,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2012,619140611.1042265,55,489784,0,1,2,1264109.507669149,11.229439916371298
2845,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2013,627524734.232645,31,493870,0,1,3,1270627.3598976352,6.276955474112621
2846,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2014,615971555.7117215,60,498317,0,1,4,1236103.8369385784,12.0405284186572
2847,06097,SONOMA,"Sonoma County, CA",SONOMA COUNTY,CALIFORNIA,CA,2015,596145248.4567659,71,500598,0,1,5,1190866.2209133194,14.18303708764318
2848,06097,SONOMA,,,,CA,2016,558593045.557851,,,0,1,6,,
2849,06097,SONOMA,,,,CA,2017,522751038.474242,,,0,1,7,,
2850,06097,SONOMA,,,,CA,2018,466332599.54499096,,,0,1,8,,
2851,06097,SONOMA,,,,CA,2019,439776120.073436,,,0,1,9,,
2852,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2006,502971977.725786,77,504651,0,0,-4,996672.9040976556,15.258069438086917
2853,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2007,574541933.0589004,68,507834,0,0,-3,1131357.7528462063,13.390202310203728
2854,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2008,605889163.7207386,50,509032,0,0,-2,1190277.1608086303,9.822565182542553
2855,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2009,650378580.4349113,60,511536,0,0,-1,1271422.8919077276,11.729379750398799
2856,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2010,663843007.290393,83,515137,0,1,0,1288672.7361660937,16.112218691338423
2857,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2011,700186918.4634855,70,517515,0,1,1,1352978.9831473203,13.526177985179173
2858,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2012,704455802.548318,66,520336,0,1,2,1353847.9031785578,12.684111804680054
2859,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2013,641992904.0946175,69,523313,0,1,3,1226785.6982238498,13.18522566800366
2860,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2014,623173752.9794965,64,527814,0,1,4,1180669.237609265,12.125483598388826
2861,06099,STANISLAUS,"Stanislaus County, CA",STANISLAUS COUNTY,CALIFORNIA,CA,2015,595033236.180314,97,532954,0,1,5,1116481.4152446813,18.200445066553584
2862,06099,STANISLAUS,,,,CA,2016,565754013.159367,,,0,1,6,,
